"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-08",,,"0.00","0.0","6.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-09",,,"0.00","0.0","6.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-10",,,"0.00","0.0","5.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-11",,,"0.00","0.0","4.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-12",,,"0.00","0.0","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-13",,,"0.00","0.0","1.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-14",,,"0.00","0.0","1.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-15",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-16",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-17",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-18",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-19",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-20",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-21",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-22",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-23",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-24",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-27",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-28",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-29",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-04-30",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-01",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-02",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-03",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-04",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-05",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-06",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-07",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-08",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-09",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-10",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-11",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-12",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-13",,,"0.04","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-14",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-15",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-16",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-17",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-18",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-19",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-20",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-21",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-22",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-23",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-24",,,"0.04","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-27",,,"0.05","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-28",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-29",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-30",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-05-31",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-01",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-02",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-03",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-04",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-05",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-06",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-07",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-08",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-09",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-10",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-11",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-12",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-13",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-14",,,"0.07","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-15",,,"0.20","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-16",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-17",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-18",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-19",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-20",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-21",,,"0.16","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-22",,,"0.29","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-23",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-24",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-27",,,"0.17","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-28",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-29",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-06-30",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-01",,,"0.38","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-02",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-03",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-04",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-05",,,"0.09","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-06",,,"0.09","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-07",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-08",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-09",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-10",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-11",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-12",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-13",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-14",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-15",,,"0.10","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-16",,,"0.04","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-17",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-18",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-19",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-20",,,"0.16","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-21",,,"0.03","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-22",,,"0.06","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-23",,,"0.25","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-24",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-27",,,"0.08","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-28",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-29",,,"0.03","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-30",,,"0.35","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-07-31",,,"0.42","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-01",,,"0.31","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-02",,,"0.11","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-03",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-04",,,"0.01","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-05",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-06",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-07",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-08",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-09",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-10",,,"0.01","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-11",,,"0.29","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-12",,,"0.92","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-13",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-14",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-15",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-16",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-17",,,"0.07","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-18",,,"0.03","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-19",,,"0.11","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-20",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-21",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-22",,,"0.11","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-23",,,"0.12","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-24",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-27",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-28",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-29",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-30",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-08-31",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-01",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-02",,,"0.19","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-03",,,"0.05","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-04",,,"0.21","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-05",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-06",,,"0.03","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-07",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-08",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-09",,,"0.41","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-10",,,"0.20","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-11",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-12",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-13",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-14",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-15",,,"0.01","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-16",,,"0.01","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-17",,,"0.03","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-18",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-19",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-20",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-21",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-22",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-23",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-24",,,"0.03","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-27",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-28",,,"0.25","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-29",,,"0.13","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-09-30",,,"0.05","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-01",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-02",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-03",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-04",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-05",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-06",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-07",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-08",,,"0.34","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-09",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-10",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-11",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-12",,,"0.09","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-13",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-14",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-15",,,"0.05","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-16",,,"0.54","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-17",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-18",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-19",,,"0.88","8.6","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-20",,,"0.01","0.1","9.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-21",,,"0.00","0.0","4.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-22",,,"0.00","0.0","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-23",,,"0.00","0.0","1.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-24",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-25",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-26",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-27",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-28",,,"0.01","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-29",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-30",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-10-31",,,"0.10","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-01",,,"0.02","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-02",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-03",,,"0.04","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-04",,,"0.00","0.0","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-05",,,"0.06","0.7","0.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-06",,,"0.18","1.7","2.0"
"USW00026451","ANCHORAGE TED STEVENS INTERNATIONAL AIRPORT, AK US","1954-11-07",,,"0.00","0.0","1.0"
